# Neutrino-Ar40 nc cross section (10^-38 cm^2/GeV, natural abundance) # 
# log(energy in GeV)  nu_e      nu_mu      nu_tau      nu_e_bar      nu_mu_bar    nu_tau_bar # 

-3.8441272633252237   148401.4972117413   148401.4972117413   148401.4972117413   148401.4972117413   148401.4972117413   148401.4972117413
-3.8397238126067474   149644.3321393176   149644.3321393176   149644.3321393176   149644.3321393176   149644.3321393176   149644.3321393176
-3.8353396672871867   150887.16706689392   150887.16706689392   150887.16706689392   150887.16706689392   150887.16706689392   150887.16706689392
-3.8309746588295432   152130.00199447025   152130.00199447025   152130.00199447025   152130.00199447025   152130.00199447025   152130.00199447025
-3.8266286208942346   153372.83692204652   153372.83692204652   153372.83692204652   153372.83692204652   153372.83692204652   153372.83692204652
-3.822301389301058   154615.67184962286   154615.67184962286   154615.67184962286   154615.67184962286   154615.67184962286   154615.67184962286
-3.817992801991975   155858.50677719913   155858.50677719913   155858.50677719913   155858.50677719913   155858.50677719913   155858.50677719913
-3.8137026989946925   157101.34170477546   157101.34170477546   157101.34170477546   157101.34170477546   157101.34170477546   157101.34170477546
-3.8094309223870266   158344.17663235174   158344.17663235174   158344.17663235174   158344.17663235174   158344.17663235174   158344.17663235174
-3.8051773162620175   159587.01155992807   159587.01155992807   159587.01155992807   159587.01155992807   159587.01155992807   159587.01155992807
-3.8009417266937886   160829.84648750437   160829.84648750437   160829.84648750437   160829.84648750437   160829.84648750437   160829.84648750437
-3.796724001704123   162072.68141508067   162072.68141508067   162072.68141508067   162072.68141508067   162072.68141508067   162072.68141508067
-3.7925239912297415   163315.51634265698   163315.51634265698   163315.51634265698   163315.51634265698   163315.51634265698   163315.51634265698
-3.7883415470902695   164558.35127023328   164558.35127023328   164558.35127023328   164558.35127023328   164558.35127023328   164558.35127023328
-3.784176522956863   165801.18619780958   165801.18619780958   165801.18619780958   165801.18619780958   165801.18619780958   165801.18619780958
-3.7800287743214924   167044.02112538592   167044.02112538592   167044.02112538592   167044.02112538592   167044.02112538592   167044.02112538592
-3.7758981584668567   168286.8560529622   168286.8560529622   168286.8560529622   168286.8560529622   168286.8560529622   168286.8560529622
-3.7717845344369194   169479.28021366417   169479.28021366417   169479.28021366417   169479.28021366417   169479.28021366417   169479.28021366417
-3.7676877630080448   170603.58760357107   170603.58760357107   170603.58760357107   170603.58760357107   170603.58760357107   170603.58760357107
-3.7636077066607245   171727.894993478   171727.894993478   171727.894993478   171727.894993478   171727.894993478   171727.894993478
-3.75954422955188   172852.2023833849   172852.2023833849   172852.2023833849   172852.2023833849   172852.2023833849   172852.2023833849
-3.755497197487724   173976.50977329185   173976.50977329185   173976.50977329185   173976.50977329185   173976.50977329185   173976.50977329185
-3.7514664778971674   175100.81716319878   175100.81716319878   175100.81716319878   175100.81716319878   175100.81716319878   175100.81716319878
-3.7474519398057624   176225.12455310568   176225.12455310568   176225.12455310568   176225.12455310568   176225.12455310568   176225.12455310568
-3.7434534538101674   177349.4319430126   177349.4319430126   177349.4319430126   177349.4319430126   177349.4319430126   177349.4319430126
-3.739470892053116   178473.7393329195   178473.7393329195   178473.7393329195   178473.7393329195   178473.7393329195   178473.7393329195
-3.735504128198888   179598.04672282643   179598.04672282643   179598.04672282643   179598.04672282643   179598.04672282643   179598.04672282643
-3.731553037409259   180722.3541127334   180722.3541127334   180722.3541127334   180722.3541127334   180722.3541127334   180722.3541127334
-3.72761749631993   181846.6615026403   181846.6615026403   181846.6615026403   181846.6615026403   181846.6615026403   181846.6615026403
-3.723697383017412   182970.96889254721   182970.96889254721   182970.96889254721   182970.96889254721   182970.96889254721   182970.96889254721
-3.719792577016369   184095.2762824541   184095.2762824541   184095.2762824541   184095.2762824541   184095.2762824541   184095.2762824541
-3.7159029592373947   185219.58367236104   185219.58367236104   185219.58367236104   185219.58367236104   185219.58367236104   185219.58367236104
-3.7120284119852243   186466.79644522985   186466.79644522985   186466.79644522985   186466.79644522985   186466.79644522985   186466.79644522985
-3.708168818927366   187809.35400003268   187809.35400003268   187809.35400003268   187809.35400003268   187809.35400003268   187809.35400003268
-3.7043240650731435   189151.91155483553   189151.91155483553   189151.91155483553   189151.91155483553   189151.91155483553   189151.91155483553
